,step,AS_PF,agent_attributes
0,0,"[None, None, None]","[[0, 'policymaker', 0, [[0.183, 0.05, 1.0], [0.113, 0.6, 0.352], [0.003, 0.95, 0.648], [0.103, 0.65, 0.234], [0.128, 0.35, 0.157], [0.005, 0.95, 0.316], [0.0, 0.95, 0.294], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-0.815, 0.0, 0.411], [-0.803, -0.143, 0.589], [-0.482, -0.867, 1, 0.243, 0.143], [-0.351, -0.867, 1, 0.243, 0.143], [-0.477, -0.95, 1, -0.606, 0.142], [-0.482, -0.883, 1, -0.072, 0.142], [-0.652, -0.803, -0.669, 1.612, None], [-0.351, -0.867, 1, 0.243, None], [-0.339, -0.867, 1, 0.243, None], [-0.351, -0.867, 1, 0.243, None], [-0.383, -0.867, 1, 0.243, 0.143], [-0.351, -0.867, 1, 0.243, 0.143], [-0.351, -0.867, 1, 0.243, 0.143]]], [1, 'policymaker', 0, [[0.183, 0.05, 1.0], [0.113, 0.6, 0.352], [0.003, 0.95, 0.648], [0.103, 0.65, 0.234], [0.128, 0.35, 0.157], [0.005, 0.95, 0.316], [0.0, 0.95, 0.294], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-0.815, 0.0, 0.411], [-0.803, -0.143, 0.589], [-0.482, -0.867, 1, 0.243, 0.143], [-0.351, -0.867, 1, 0.243, 0.143], [-0.477, -0.95, 1, -0.606, 0.142], [-0.482, -0.883, 1, -0.072, 0.142], [-0.652, -0.803, -0.669, 1.612, None], [-0.351, -0.867, 1, 0.243, None], [-0.339, -0.867, 1, 0.243, None], [-0.351, -0.867, 1, 0.243, None], [-0.383, -0.867, 1, 0.243, 0.143], [-0.351, -0.867, 1, 0.243, 0.143], [-0.351, -0.867, 1, 0.243, 0.143]]], [2, 'policyentrepreneur', 0, [[0.183, 0.05, 1.0], [0.113, 0.6, 0.352], [0.003, 0.95, 0.648], [0.103, 0.65, 0.234], [0.128, 0.35, 0.157], [0.005, 0.95, 0.316], [0.0, 0.95, 0.294], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-0.815, 0.0, 0.411], [-0.803, -0.143, 0.589], [-0.482, -0.867, 1, 0.243, 0.143], [-0.351, -0.867, 1, 0.243, 0.143], [-0.477, -0.95, 1, -0.606, 0.142], [-0.482, -0.883, 1, -0.072, 0.142], [-0.652, -0.803, -0.669, 1.612, None], [-0.351, -0.867, 1, 0.243, None], [-0.339, -0.867, 1, 0.243, None], [-0.351, -0.867, 1, 0.243, None], [-0.383, -0.867, 1, 0.243, 0.143], [-0.351, -0.867, 1, 0.243, 0.143], [-0.351, -0.867, 1, 0.243, 0.143]]], [3, 'policyentrepreneur', 0, [[0.183, 0.05, 1.0], [0.113, 0.6, 0.352], [0.003, 0.95, 0.648], [0.103, 0.65, 0.234], [0.128, 0.35, 0.157], [0.005, 0.95, 0.316], [0.0, 0.95, 0.294], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-0.815, 0.0, 0.411], [-0.803, -0.143, 0.589], [-0.482, -0.867, 1, 0.243, 0.143], [-0.351, -0.867, 1, 0.243, 0.143], [-0.477, -0.95, 1, -0.606, 0.142], [-0.482, -0.883, 1, -0.072, 0.142], [-0.652, -0.803, -0.669, 1.612, None], [-0.351, -0.867, 1, 0.243, None], [-0.339, -0.867, 1, 0.243, None], [-0.351, -0.867, 1, 0.243, None], [-0.383, -0.867, 1, 0.243, 0.143], [-0.351, -0.867, 1, 0.243, 0.143], [-0.351, -0.867, 1, 0.243, 0.143]]], [4, 'policyentrepreneur', 0, [[0.183, 0.05, 1.0], [0.113, 0.6, 0.352], [0.003, 0.95, 0.648], [0.103, 0.65, 0.234], [0.128, 0.35, 0.157], [0.005, 0.95, 0.316], [0.0, 0.95, 0.294], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-0.815, 0.0, 0.411], [-0.803, -0.143, 0.589], [-0.482, -0.867, 1, 0.243, 0.143], [-0.351, -0.867, 1, 0.243, 0.143], [-0.477, -0.95, 1, -0.606, 0.142], [-0.482, -0.883, 1, -0.072, 0.142], [-0.652, -0.803, -0.669, 1.612, None], [-0.351, -0.867, 1, 0.243, None], [-0.339, -0.867, 1, 0.243, None], [-0.351, -0.867, 1, 0.243, None], [-0.383, -0.867, 1, 0.243, 0.143], [-0.351, -0.867, 1, 0.243, 0.143], [-0.351, -0.867, 1, 0.243, 0.143]]], [5, 'externalparty', 0, [[0.183, 0.05, 1.0], [0.113, 0.6, 0.352], [0.003, 0.95, 0.648], [0.103, 0.65, 0.234], [0.128, 0.35, 0.157], [0.005, 0.95, 0.316], [0.0, 0.95, 0.294], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-0.815, 0.0, 0.411], [-0.803, -0.143, 0.589], [-0.482, -0.867, 1, 0.243, 0.143], [-0.351, -0.867, 1, 0.243, 0.143], [-0.477, -0.95, 1, -0.606, 0.142], [-0.482, -0.883, 1, -0.072, 0.142], [-0.652, -0.803, -0.669, 1.612, None], [-0.351, -0.867, 1, 0.243, None], [-0.339, -0.867, 1, 0.243, None], [-0.351, -0.867, 1, 0.243, None], [-0.383, -0.867, 1, 0.243, 0.143], [-0.351, -0.867, 1, 0.243, 0.143], [-0.351, -0.867, 1, 0.243, 0.143]]], [6, 'policymaker', 1, [[0.183, 0.05, 1.0], [0.113, 0.8, 0.589], [0.003, 0.5, 0.411], [0.103, 0.0, 0.186], [0.128, 0.0, 0.193], [0.005, 0.95, 0.341], [0.0, 0.85, 0.281], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-0.815, 0.0, 0.539], [-0.803, -0.143, 0.461], [-0.482, -0.867, 1, 0.243, 0.143], [-0.351, -0.867, 1, 0.243, 0.142], [-0.477, -0.95, 1, -0.606, 0.144], [-0.482, -0.883, 1, -0.072, 0.143], [-0.652, -0.803, -0.669, 1.612, None], [-0.351, -0.867, 1, 0.243, None], [-0.339, -0.867, 1, 0.243, None], [-0.351, -0.867, 1, 0.243, None], [-0.383, -0.867, 1, 0.243, 0.142], [-0.351, -0.867, 1, 0.243, 0.142], [-0.351, -0.867, 1, 0.243, 0.142]]], [7, 'policyentrepreneur', 1, [[0.183, 0.05, 1.0], [0.113, 0.8, 0.589], [0.003, 0.5, 0.411], [0.103, 0.0, 0.186], [0.128, 0.0, 0.193], [0.005, 0.95, 0.341], [0.0, 0.85, 0.281], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-0.815, 0.0, 0.539], [-0.803, -0.143, 0.461], [-0.482, -0.867, 1, 0.243, 0.143], [-0.351, -0.867, 1, 0.243, 0.142], [-0.477, -0.95, 1, -0.606, 0.144], [-0.482, -0.883, 1, -0.072, 0.143], [-0.652, -0.803, -0.669, 1.612, None], [-0.351, -0.867, 1, 0.243, None], [-0.339, -0.867, 1, 0.243, None], [-0.351, -0.867, 1, 0.243, None], [-0.383, -0.867, 1, 0.243, 0.142], [-0.351, -0.867, 1, 0.243, 0.142], [-0.351, -0.867, 1, 0.243, 0.142]]], [8, 'policyentrepreneur', 1, [[0.183, 0.05, 1.0], [0.113, 0.8, 0.589], [0.003, 0.5, 0.411], [0.103, 0.0, 0.186], [0.128, 0.0, 0.193], [0.005, 0.95, 0.341], [0.0, 0.85, 0.281], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-0.815, 0.0, 0.539], [-0.803, -0.143, 0.461], [-0.482, -0.867, 1, 0.243, 0.143], [-0.351, -0.867, 1, 0.243, 0.142], [-0.477, -0.95, 1, -0.606, 0.144], [-0.482, -0.883, 1, -0.072, 0.143], [-0.652, -0.803, -0.669, 1.612, None], [-0.351, -0.867, 1, 0.243, None], [-0.339, -0.867, 1, 0.243, None], [-0.351, -0.867, 1, 0.243, None], [-0.383, -0.867, 1, 0.243, 0.142], [-0.351, -0.867, 1, 0.243, 0.142], [-0.351, -0.867, 1, 0.243, 0.142]]], [9, 'externalparty', 1, [[0.183, 0.05, 1.0], [0.113, 0.8, 0.589], [0.003, 0.5, 0.411], [0.103, 0.0, 0.186], [0.128, 0.0, 0.193], [0.005, 0.95, 0.341], [0.0, 0.85, 0.281], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-0.815, 0.0, 0.539], [-0.803, -0.143, 0.461], [-0.482, -0.867, 1, 0.243, 0.143], [-0.351, -0.867, 1, 0.243, 0.142], [-0.477, -0.95, 1, -0.606, 0.144], [-0.482, -0.883, 1, -0.072, 0.143], [-0.652, -0.803, -0.669, 1.612, None], [-0.351, -0.867, 1, 0.243, None], [-0.339, -0.867, 1, 0.243, None], [-0.351, -0.867, 1, 0.243, None], [-0.383, -0.867, 1, 0.243, 0.142], [-0.351, -0.867, 1, 0.243, 0.142], [-0.351, -0.867, 1, 0.243, 0.142]]]]"
1,1,"[1, 0, 2]","[[0, 'policymaker', 0, [[0.183, 0.05, 1.0], [0.113, 0.6, 0.352], [0.003, 0.95, 0.648], [0.103, 0.65, 0.234], [0.128, 0.35, 0.157], [0.005, 0.95, 0.316], [0.0, 0.95, 0.294], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-0.815, 0.0, 0.411], [-0.803, -0.143, 0.589], [-0.482, -0.867, 1, 0.243, 0.143], [-0.351, -0.867, 1, 0.243, 0.143], [-0.477, -0.95, 1, -0.606, 0.142], [-0.482, -0.883, 1, -0.072, 0.142], [-0.652, -0.803, -0.669, 1.612, None], [-0.351, -0.867, 1, 0.243, None], [-0.339, -0.867, 1, 0.243, None], [-0.351, -0.867, 1, 0.243, None], [-0.383, -0.867, 1, 0.243, 0.143], [-0.351, -0.867, 1, 0.243, 0.143], [-0.351, -0.867, 1, 0.243, 0.143]]], [1, 'policymaker', 0, [[0.183, 0.05, 1.0], [0.113, 0.6, 0.352], [0.003, 0.95, 0.648], [0.103, 0.65, 0.234], [0.128, 0.35, 0.157], [0.005, 0.95, 0.316], [0.0, 0.95, 0.294], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-0.815, 0.0, 0.411], [-0.803, -0.143, 0.589], [-0.482, -0.867, 1, 0.243, 0.143], [-0.351, -0.867, 1, 0.243, 0.143], [-0.477, -0.95, 1, -0.606, 0.142], [-0.482, -0.883, 1, -0.072, 0.142], [-0.652, -0.803, -0.669, 1.612, None], [-0.351, -0.867, 1, 0.243, None], [-0.339, -0.867, 1, 0.243, None], [-0.351, -0.867, 1, 0.243, None], [-0.383, -0.867, 1, 0.243, 0.143], [-0.351, -0.867, 1, 0.243, 0.143], [-0.351, -0.867, 1, 0.243, 0.143]]], [2, 'policyentrepreneur', 0, [[0.183, 0.05, 1.0], [0.113, 0.6, 0.352], [0.003, 0.95, 0.648], [0.103, 0.65, 0.234], [0.128, 0.35, 0.157], [0.005, 0.95, 0.316], [0.0, 0.95, 0.294], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-0.815, 0.0, 0.411], [-0.803, -0.143, 0.589], [-0.482, -0.867, 1, 0.243, 0.143], [-0.351, -0.867, 1, 0.243, 0.143], [-0.477, -0.95, 1, -0.606, 0.142], [-0.482, -0.883, 1, -0.072, 0.142], [-0.652, -0.803, -0.669, 1.612, None], [-0.351, -0.867, 1, 0.243, None], [-0.339, -0.867, 1, 0.243, None], [-0.351, -0.867, 1, 0.243, None], [-0.383, -0.867, 1, 0.243, 0.143], [-0.351, -0.867, 1, 0.243, 0.143], [-0.351, -0.867, 1, 0.243, 0.143]]], [3, 'policyentrepreneur', 0, [[0.183, 0.05, 1.0], [0.113, 0.6, 0.352], [0.003, 0.95, 0.648], [0.103, 0.65, 0.234], [0.128, 0.35, 0.157], [0.005, 0.95, 0.316], [0.0, 0.95, 0.294], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-0.815, 0.0, 0.411], [-0.803, -0.143, 0.589], [-0.482, -0.867, 1, 0.243, 0.143], [-0.351, -0.867, 1, 0.243, 0.143], [-0.477, -0.95, 1, -0.606, 0.142], [-0.482, -0.883, 1, -0.072, 0.142], [-0.652, -0.803, -0.669, 1.612, None], [-0.351, -0.867, 1, 0.243, None], [-0.339, -0.867, 1, 0.243, None], [-0.351, -0.867, 1, 0.243, None], [-0.383, -0.867, 1, 0.243, 0.143], [-0.351, -0.867, 1, 0.243, 0.143], [-0.351, -0.867, 1, 0.243, 0.143]]], [4, 'policyentrepreneur', 0, [[0.183, 0.05, 1.0], [0.113, 0.6, 0.352], [0.003, 0.95, 0.648], [0.103, 0.65, 0.234], [0.128, 0.35, 0.157], [0.005, 0.95, 0.316], [0.0, 0.95, 0.294], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-0.815, 0.0, 0.411], [-0.803, -0.143, 0.589], [-0.482, -0.867, 1, 0.243, 0.143], [-0.351, -0.867, 1, 0.243, 0.143], [-0.477, -0.95, 1, -0.606, 0.142], [-0.482, -0.883, 1, -0.072, 0.142], [-0.652, -0.803, -0.669, 1.612, None], [-0.351, -0.867, 1, 0.243, None], [-0.339, -0.867, 1, 0.243, None], [-0.351, -0.867, 1, 0.243, None], [-0.383, -0.867, 1, 0.243, 0.143], [-0.351, -0.867, 1, 0.243, 0.143], [-0.351, -0.867, 1, 0.243, 0.143]]], [5, 'externalparty', 0, [[0.183, 0.05, 1.0], [0.113, 0.6, 0.352], [0.003, 0.95, 0.648], [0.103, 0.65, 0.234], [0.128, 0.35, 0.157], [0.005, 0.95, 0.316], [0.0, 0.95, 0.294], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-0.815, 0.0, 0.411], [-0.803, -0.143, 0.589], [-0.482, -0.867, 1, 0.243, 0.143], [-0.351, -0.867, 1, 0.243, 0.143], [-0.477, -0.95, 1, -0.606, 0.142], [-0.482, -0.883, 1, -0.072, 0.142], [-0.652, -0.803, -0.669, 1.612, None], [-0.351, -0.867, 1, 0.243, None], [-0.339, -0.867, 1, 0.243, None], [-0.351, -0.867, 1, 0.243, None], [-0.383, -0.867, 1, 0.243, 0.143], [-0.351, -0.867, 1, 0.243, 0.143], [-0.351, -0.867, 1, 0.243, 0.143]]], [6, 'policymaker', 1, [[0.183, 0.05, 1.0], [0.113, 0.8, 0.589], [0.003, 0.5, 0.411], [0.103, 0.0, 0.186], [0.128, 0.0, 0.193], [0.005, 0.95, 0.341], [0.0, 0.85, 0.281], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-0.815, 0.0, 0.539], [-0.803, -0.143, 0.461], [-0.482, -0.867, 1, 0.243, 0.143], [-0.351, -0.867, 1, 0.243, 0.142], [-0.477, -0.95, 1, -0.606, 0.144], [-0.482, -0.883, 1, -0.072, 0.143], [-0.652, -0.803, -0.669, 1.612, None], [-0.351, -0.867, 1, 0.243, None], [-0.339, -0.867, 1, 0.243, None], [-0.351, -0.867, 1, 0.243, None], [-0.383, -0.867, 1, 0.243, 0.142], [-0.351, -0.867, 1, 0.243, 0.142], [-0.351, -0.867, 1, 0.243, 0.142]]], [7, 'policyentrepreneur', 1, [[0.183, 0.05, 1.0], [0.113, 0.8, 0.589], [0.003, 0.5, 0.411], [0.103, 0.0, 0.186], [0.128, 0.0, 0.193], [0.005, 0.95, 0.341], [0.0, 0.85, 0.281], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-0.815, 0.0, 0.539], [-0.803, -0.143, 0.461], [-0.482, -0.867, 1, 0.243, 0.143], [-0.351, -0.867, 1, 0.243, 0.142], [-0.477, -0.95, 1, -0.606, 0.144], [-0.482, -0.883, 1, -0.072, 0.143], [-0.652, -0.803, -0.669, 1.612, None], [-0.351, -0.867, 1, 0.243, None], [-0.339, -0.867, 1, 0.243, None], [-0.351, -0.867, 1, 0.243, None], [-0.383, -0.867, 1, 0.243, 0.142], [-0.351, -0.867, 1, 0.243, 0.142], [-0.351, -0.867, 1, 0.243, 0.142]]], [8, 'policyentrepreneur', 1, [[0.183, 0.05, 1.0], [0.113, 0.8, 0.589], [0.003, 0.5, 0.411], [0.103, 0.0, 0.186], [0.128, 0.0, 0.193], [0.005, 0.95, 0.341], [0.0, 0.85, 0.281], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-0.815, 0.0, 0.539], [-0.803, -0.143, 0.461], [-0.482, -0.867, 1, 0.243, 0.143], [-0.351, -0.867, 1, 0.243, 0.142], [-0.477, -0.95, 1, -0.606, 0.144], [-0.482, -0.883, 1, -0.072, 0.143], [-0.652, -0.803, -0.669, 1.612, None], [-0.351, -0.867, 1, 0.243, None], [-0.339, -0.867, 1, 0.243, None], [-0.351, -0.867, 1, 0.243, None], [-0.383, -0.867, 1, 0.243, 0.142], [-0.351, -0.867, 1, 0.243, 0.142], [-0.351, -0.867, 1, 0.243, 0.142]]], [9, 'externalparty', 1, [[0.183, 0.05, 1.0], [0.113, 0.8, 0.589], [0.003, 0.5, 0.411], [0.103, 0.0, 0.186], [0.128, 0.0, 0.193], [0.005, 0.95, 0.341], [0.0, 0.85, 0.281], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-0.815, 0.0, 0.539], [-0.803, -0.143, 0.461], [-0.482, -0.867, 1, 0.243, 0.143], [-0.351, -0.867, 1, 0.243, 0.142], [-0.477, -0.95, 1, -0.606, 0.144], [-0.482, -0.883, 1, -0.072, 0.143], [-0.652, -0.803, -0.669, 1.612, None], [-0.351, -0.867, 1, 0.243, None], [-0.339, -0.867, 1, 0.243, None], [-0.351, -0.867, 1, 0.243, None], [-0.383, -0.867, 1, 0.243, 0.142], [-0.351, -0.867, 1, 0.243, 0.142], [-0.351, -0.867, 1, 0.243, 0.142]]]]"
2,2,"[1, 0, 9]","[[0, 'policymaker', 0, [[0.183, 0.05, 1.0], [0.113, 0.6, 0.352], [0.003, 0.95, 0.648], [0.103, 0.65, 0.234], [0.128, 0.35, 0.157], [0.005, 0.95, 0.316], [0.0, 0.95, 0.294], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-0.815, 0.0, 0.411], [-0.803, -0.143, 0.589], [-0.482, -0.867, 1, 0.243, 0.143], [-0.351, -0.867, 1, 0.243, 0.143], [-0.477, -0.95, 1, -0.606, 0.142], [-0.482, -0.883, 1, -0.072, 0.142], [-0.652, -0.803, -0.669, 1.612, None], [-0.351, -0.867, 1, 0.243, None], [-0.339, -0.867, 1, 0.243, None], [-0.351, -0.867, 1, 0.243, None], [-0.383, -0.867, 1, 0.243, 0.143], [-0.351, -0.867, 1, 0.243, 0.143], [-0.351, -0.867, 1, 0.243, 0.143]]], [1, 'policymaker', 0, [[0.183, 0.05, 1.0], [0.113, 0.6, 0.352], [0.003, 0.95, 0.648], [0.103, 0.65, 0.234], [0.128, 0.35, 0.157], [0.005, 0.95, 0.316], [0.0, 0.95, 0.294], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-0.815, 0.0, 0.411], [-0.803, -0.143, 0.589], [-0.482, -0.867, 1, 0.243, 0.143], [-0.351, -0.867, 1, 0.243, 0.143], [-0.477, -0.95, 1, -0.606, 0.142], [-0.482, -0.883, 1, -0.072, 0.142], [-0.652, -0.803, -0.669, 1.612, None], [-0.351, -0.867, 1, 0.243, None], [-0.339, -0.867, 1, 0.243, None], [-0.351, -0.867, 1, 0.243, None], [-0.383, -0.867, 1, 0.243, 0.143], [-0.351, -0.867, 1, 0.243, 0.143], [-0.351, -0.867, 1, 0.243, 0.143]]], [2, 'policyentrepreneur', 0, [[0.183, 0.05, 1.0], [0.113, 0.6, 0.352], [0.003, 0.95, 0.648], [0.103, 0.65, 0.234], [0.128, 0.35, 0.157], [0.005, 0.95, 0.316], [0.0, 0.95, 0.294], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-0.815, 0.0, 0.411], [-0.803, -0.143, 0.589], [-0.482, -0.867, 1, 0.243, 0.143], [-0.351, -0.867, 1, 0.243, 0.143], [-0.477, -0.95, 1, -0.606, 0.142], [-0.482, -0.883, 1, -0.072, 0.142], [-0.652, -0.803, -0.669, 1.612, None], [-0.351, -0.867, 1, 0.243, None], [-0.339, -0.867, 1, 0.243, None], [-0.351, -0.867, 1, 0.243, None], [-0.383, -0.867, 1, 0.243, 0.143], [-0.351, -0.867, 1, 0.243, 0.143], [-0.351, -0.867, 1, 0.243, 0.143]]], [3, 'policyentrepreneur', 0, [[0.183, 0.05, 1.0], [0.113, 0.6, 0.352], [0.003, 0.95, 0.648], [0.103, 0.65, 0.234], [0.128, 0.35, 0.157], [0.005, 0.95, 0.316], [0.0, 0.95, 0.294], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-0.815, 0.0, 0.411], [-0.803, -0.143, 0.589], [-0.482, -0.867, 1, 0.243, 0.143], [-0.351, -0.867, 1, 0.243, 0.143], [-0.477, -0.95, 1, -0.606, 0.142], [-0.482, -0.883, 1, -0.072, 0.142], [-0.652, -0.803, -0.669, 1.612, None], [-0.351, -0.867, 1, 0.243, None], [-0.339, -0.867, 1, 0.243, None], [-0.351, -0.867, 1, 0.243, None], [-0.383, -0.867, 1, 0.243, 0.143], [-0.351, -0.867, 1, 0.243, 0.143], [-0.351, -0.867, 1, 0.243, 0.143]]], [4, 'policyentrepreneur', 0, [[0.183, 0.05, 1.0], [0.113, 0.6, 0.352], [0.003, 0.95, 0.648], [0.103, 0.65, 0.234], [0.128, 0.35, 0.157], [0.005, 0.95, 0.316], [0.0, 0.95, 0.294], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-0.815, 0.0, 0.411], [-0.803, -0.143, 0.589], [-0.482, -0.867, 1, 0.243, 0.143], [-0.351, -0.867, 1, 0.243, 0.143], [-0.477, -0.95, 1, -0.606, 0.142], [-0.482, -0.883, 1, -0.072, 0.142], [-0.652, -0.803, -0.669, 1.612, None], [-0.351, -0.867, 1, 0.243, None], [-0.339, -0.867, 1, 0.243, None], [-0.351, -0.867, 1, 0.243, None], [-0.383, -0.867, 1, 0.243, 0.143], [-0.351, -0.867, 1, 0.243, 0.143], [-0.351, -0.867, 1, 0.243, 0.143]]], [5, 'externalparty', 0, [[0.183, 0.05, 1.0], [0.113, 0.6, 0.352], [0.003, 0.95, 0.648], [0.103, 0.65, 0.234], [0.128, 0.35, 0.157], [0.005, 0.95, 0.316], [0.0, 0.95, 0.294], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-0.815, 0.0, 0.411], [-0.803, -0.143, 0.589], [-0.482, -0.867, 1, 0.243, 0.143], [-0.351, -0.867, 1, 0.243, 0.143], [-0.477, -0.95, 1, -0.606, 0.142], [-0.482, -0.883, 1, -0.072, 0.142], [-0.652, -0.803, -0.669, 1.612, None], [-0.351, -0.867, 1, 0.243, None], [-0.339, -0.867, 1, 0.243, None], [-0.351, -0.867, 1, 0.243, None], [-0.383, -0.867, 1, 0.243, 0.143], [-0.351, -0.867, 1, 0.243, 0.143], [-0.351, -0.867, 1, 0.243, 0.143]]], [6, 'policymaker', 1, [[0.183, 0.05, 1.0], [0.113, 0.8, 0.589], [0.003, 0.5, 0.411], [0.103, 0.0, 0.186], [0.128, 0.0, 0.193], [0.005, 0.95, 0.341], [0.0, 0.85, 0.281], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-0.815, 0.0, 0.539], [-0.803, -0.143, 0.461], [-0.482, -0.867, 1, 0.243, 0.143], [-0.351, -0.867, 1, 0.243, 0.142], [-0.477, -0.95, 1, -0.606, 0.144], [-0.482, -0.883, 1, -0.072, 0.143], [-0.652, -0.803, -0.669, 1.612, None], [-0.351, -0.867, 1, 0.243, None], [-0.339, -0.867, 1, 0.243, None], [-0.351, -0.867, 1, 0.243, None], [-0.383, -0.867, 1, 0.243, 0.142], [-0.351, -0.867, 1, 0.243, 0.142], [-0.351, -0.867, 1, 0.243, 0.142]]], [7, 'policyentrepreneur', 1, [[0.183, 0.05, 1.0], [0.113, 0.8, 0.589], [0.003, 0.5, 0.411], [0.103, 0.0, 0.186], [0.128, 0.0, 0.193], [0.005, 0.95, 0.341], [0.0, 0.85, 0.281], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-0.815, 0.0, 0.539], [-0.803, -0.143, 0.461], [-0.482, -0.867, 1, 0.243, 0.143], [-0.351, -0.867, 1, 0.243, 0.142], [-0.477, -0.95, 1, -0.606, 0.144], [-0.482, -0.883, 1, -0.072, 0.143], [-0.652, -0.803, -0.669, 1.612, None], [-0.351, -0.867, 1, 0.243, None], [-0.339, -0.867, 1, 0.243, None], [-0.351, -0.867, 1, 0.243, None], [-0.383, -0.867, 1, 0.243, 0.142], [-0.351, -0.867, 1, 0.243, 0.142], [-0.351, -0.867, 1, 0.243, 0.142]]], [8, 'policyentrepreneur', 1, [[0.183, 0.05, 1.0], [0.113, 0.8, 0.589], [0.003, 0.5, 0.411], [0.103, 0.0, 0.186], [0.128, 0.0, 0.193], [0.005, 0.95, 0.341], [0.0, 0.85, 0.281], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-0.815, 0.0, 0.539], [-0.803, -0.143, 0.461], [-0.482, -0.867, 1, 0.243, 0.143], [-0.351, -0.867, 1, 0.243, 0.142], [-0.477, -0.95, 1, -0.606, 0.144], [-0.482, -0.883, 1, -0.072, 0.143], [-0.652, -0.803, -0.669, 1.612, None], [-0.351, -0.867, 1, 0.243, None], [-0.339, -0.867, 1, 0.243, None], [-0.351, -0.867, 1, 0.243, None], [-0.383, -0.867, 1, 0.243, 0.142], [-0.351, -0.867, 1, 0.243, 0.142], [-0.351, -0.867, 1, 0.243, 0.142]]], [9, 'externalparty', 1, [[0.183, 0.05, 1.0], [0.113, 0.8, 0.589], [0.003, 0.5, 0.411], [0.103, 0.0, 0.186], [0.128, 0.0, 0.193], [0.005, 0.95, 0.341], [0.0, 0.85, 0.281], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-0.815, 0.0, 0.539], [-0.803, -0.143, 0.461], [-0.482, -0.867, 1, 0.243, 0.143], [-0.351, -0.867, 1, 0.243, 0.142], [-0.477, -0.95, 1, -0.606, 0.144], [-0.482, -0.883, 1, -0.072, 0.143], [-0.652, -0.803, -0.669, 1.612, None], [-0.351, -0.867, 1, 0.243, None], [-0.339, -0.867, 1, 0.243, None], [-0.351, -0.867, 1, 0.243, None], [-0.383, -0.867, 1, 0.243, 0.142], [-0.351, -0.867, 1, 0.243, 0.142], [-0.351, -0.867, 1, 0.243, 0.142]]]]"
