,step,AS_PF,agent_attributes
0,0,"[None, None, None]","[[0, 'policymaker', 0, [[0.196, 0.05, 1.0], [0.093, 0.6, 0.368], [0.031, 0.95, 0.632], [0.086, 0.65, 0.242], [0.102, 0.35, 0.167], [0.0, 0.95, 0.316], [0.073, 0.95, 0.275], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-1.0, 1.143, 0.499], [-1.0, 1.033, 0.501], [-0.392, -0.938, 8.556, 0.186, 0.142], [-0.4, -0.933, 1.0, 0.186, 0.142], [-0.321, -0.983, 27.667, -0.725, 0.144], [-0.4, -0.956, 27.667, -0.097, 0.146], [-0.25, -0.938, 1.0, 0.121, None], [-0.4, -0.933, 1.0, 0.186, None], [-0.658, -0.931, -0.566, 0.052, None], [-0.483, -0.935, 1, 0.186, None], [-0.535, -0.922, -0.353, 0.186, 0.142], [-0.483, -0.935, 27.667, 0.186, 0.142], [-0.4, -0.933, 1.0, 0.186, 0.142]]], [1, 'policymaker', 0, [[0.196, 0.05, 1.0], [0.093, 0.6, 0.368], [0.031, 0.95, 0.632], [0.086, 0.65, 0.242], [0.102, 0.35, 0.167], [0.0, 0.95, 0.316], [0.073, 0.95, 0.275], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-1.0, 1.143, 0.499], [-1.0, 1.033, 0.501], [-0.392, -0.938, 8.556, 0.186, 0.142], [-0.4, -0.933, 1.0, 0.186, 0.142], [-0.321, -0.983, 27.667, -0.725, 0.144], [-0.4, -0.956, 27.667, -0.097, 0.146], [-0.25, -0.938, 1.0, 0.121, None], [-0.4, -0.933, 1.0, 0.186, None], [-0.658, -0.931, -0.566, 0.052, None], [-0.483, -0.935, 1, 0.186, None], [-0.535, -0.922, -0.353, 0.186, 0.142], [-0.483, -0.935, 27.667, 0.186, 0.142], [-0.4, -0.933, 1.0, 0.186, 0.142]]], [2, 'policyentrepreneur', 0, [[0.196, 0.05, 1.0], [0.093, 0.6, 0.368], [0.031, 0.95, 0.632], [0.086, 0.65, 0.242], [0.102, 0.35, 0.167], [0.0, 0.95, 0.316], [0.073, 0.95, 0.275], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-1.0, 1.143, 0.499], [-1.0, 1.033, 0.501], [-0.392, -0.938, 8.556, 0.186, 0.142], [-0.4, -0.933, 1.0, 0.186, 0.142], [-0.321, -0.983, 27.667, -0.725, 0.144], [-0.4, -0.956, 27.667, -0.097, 0.146], [-0.25, -0.938, 1.0, 0.121, None], [-0.4, -0.933, 1.0, 0.186, None], [-0.658, -0.931, -0.566, 0.052, None], [-0.483, -0.935, 1, 0.186, None], [-0.535, -0.922, -0.353, 0.186, 0.142], [-0.483, -0.935, 27.667, 0.186, 0.142], [-0.4, -0.933, 1.0, 0.186, 0.142]]], [3, 'policyentrepreneur', 0, [[0.196, 0.05, 1.0], [0.093, 0.6, 0.368], [0.031, 0.95, 0.632], [0.086, 0.65, 0.242], [0.102, 0.35, 0.167], [0.0, 0.95, 0.316], [0.073, 0.95, 0.275], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-1.0, 1.143, 0.499], [-1.0, 1.033, 0.501], [-0.392, -0.938, 8.556, 0.186, 0.142], [-0.4, -0.933, 1.0, 0.186, 0.142], [-0.321, -0.983, 27.667, -0.725, 0.144], [-0.4, -0.956, 27.667, -0.097, 0.146], [-0.25, -0.938, 1.0, 0.121, None], [-0.4, -0.933, 1.0, 0.186, None], [-0.658, -0.931, -0.566, 0.052, None], [-0.483, -0.935, 1, 0.186, None], [-0.535, -0.922, -0.353, 0.186, 0.142], [-0.483, -0.935, 27.667, 0.186, 0.142], [-0.4, -0.933, 1.0, 0.186, 0.142]]], [4, 'policyentrepreneur', 0, [[0.196, 0.05, 1.0], [0.093, 0.6, 0.368], [0.031, 0.95, 0.632], [0.086, 0.65, 0.242], [0.102, 0.35, 0.167], [0.0, 0.95, 0.316], [0.073, 0.95, 0.275], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-1.0, 1.143, 0.499], [-1.0, 1.033, 0.501], [-0.392, -0.938, 8.556, 0.186, 0.142], [-0.4, -0.933, 1.0, 0.186, 0.142], [-0.321, -0.983, 27.667, -0.725, 0.144], [-0.4, -0.956, 27.667, -0.097, 0.146], [-0.25, -0.938, 1.0, 0.121, None], [-0.4, -0.933, 1.0, 0.186, None], [-0.658, -0.931, -0.566, 0.052, None], [-0.483, -0.935, 1, 0.186, None], [-0.535, -0.922, -0.353, 0.186, 0.142], [-0.483, -0.935, 27.667, 0.186, 0.142], [-0.4, -0.933, 1.0, 0.186, 0.142]]], [5, 'externalparty', 0, [[0.196, 0.05, 1.0], [0.093, 0.6, 0.368], [0.031, 0.95, 0.632], [0.086, 0.65, 0.242], [0.102, 0.35, 0.167], [0.0, 0.95, 0.316], [0.073, 0.95, 0.275], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-1.0, 1.143, 0.499], [-1.0, 1.033, 0.501], [-0.392, -0.938, 8.556, 0.186, 0.142], [-0.4, -0.933, 1.0, 0.186, 0.142], [-0.321, -0.983, 27.667, -0.725, 0.144], [-0.4, -0.956, 27.667, -0.097, 0.146], [-0.25, -0.938, 1.0, 0.121, None], [-0.4, -0.933, 1.0, 0.186, None], [-0.658, -0.931, -0.566, 0.052, None], [-0.483, -0.935, 1, 0.186, None], [-0.535, -0.922, -0.353, 0.186, 0.142], [-0.483, -0.935, 27.667, 0.186, 0.142], [-0.4, -0.933, 1.0, 0.186, 0.142]]], [6, 'policymaker', 1, [[0.196, 0.05, 1.0], [0.093, 0.8, 0.611], [0.031, 0.5, 0.389], [0.086, 0.0, 0.19], [0.102, 0.0, 0.194], [0.0, 0.95, 0.349], [0.073, 0.85, 0.266], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-1.0, 1.143, 0.499], [-1.0, 1.033, 0.501], [-0.392, -0.938, 8.556, 0.186, 0.141], [-0.4, -0.933, 1.0, 0.186, 0.141], [-0.321, -0.983, 27.667, -0.725, 0.144], [-0.4, -0.956, 27.667, -0.097, 0.148], [-0.25, -0.938, 1.0, 0.121, None], [-0.4, -0.933, 1.0, 0.186, None], [-0.658, -0.931, -0.566, 0.052, None], [-0.483, -0.935, 1, 0.186, None], [-0.535, -0.922, -0.353, 0.186, 0.142], [-0.483, -0.935, 27.667, 0.186, 0.142], [-0.4, -0.933, 1.0, 0.186, 0.141]]], [7, 'policyentrepreneur', 1, [[0.196, 0.05, 1.0], [0.093, 0.8, 0.611], [0.031, 0.5, 0.389], [0.086, 0.0, 0.19], [0.102, 0.0, 0.194], [0.0, 0.95, 0.349], [0.073, 0.85, 0.266], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-1.0, 1.143, 0.499], [-1.0, 1.033, 0.501], [-0.392, -0.938, 8.556, 0.186, 0.141], [-0.4, -0.933, 1.0, 0.186, 0.141], [-0.321, -0.983, 27.667, -0.725, 0.144], [-0.4, -0.956, 27.667, -0.097, 0.148], [-0.25, -0.938, 1.0, 0.121, None], [-0.4, -0.933, 1.0, 0.186, None], [-0.658, -0.931, -0.566, 0.052, None], [-0.483, -0.935, 1, 0.186, None], [-0.535, -0.922, -0.353, 0.186, 0.142], [-0.483, -0.935, 27.667, 0.186, 0.142], [-0.4, -0.933, 1.0, 0.186, 0.141]]], [8, 'policyentrepreneur', 1, [[0.196, 0.05, 1.0], [0.093, 0.8, 0.611], [0.031, 0.5, 0.389], [0.086, 0.0, 0.19], [0.102, 0.0, 0.194], [0.0, 0.95, 0.349], [0.073, 0.85, 0.266], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-1.0, 1.143, 0.499], [-1.0, 1.033, 0.501], [-0.392, -0.938, 8.556, 0.186, 0.141], [-0.4, -0.933, 1.0, 0.186, 0.141], [-0.321, -0.983, 27.667, -0.725, 0.144], [-0.4, -0.956, 27.667, -0.097, 0.148], [-0.25, -0.938, 1.0, 0.121, None], [-0.4, -0.933, 1.0, 0.186, None], [-0.658, -0.931, -0.566, 0.052, None], [-0.483, -0.935, 1, 0.186, None], [-0.535, -0.922, -0.353, 0.186, 0.142], [-0.483, -0.935, 27.667, 0.186, 0.142], [-0.4, -0.933, 1.0, 0.186, 0.141]]], [9, 'externalparty', 1, [[0.196, 0.05, 1.0], [0.093, 0.8, 0.611], [0.031, 0.5, 0.389], [0.086, 0.0, 0.19], [0.102, 0.0, 0.194], [0.0, 0.95, 0.349], [0.073, 0.85, 0.266], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-1.0, 1.143, 0.499], [-1.0, 1.033, 0.501], [-0.392, -0.938, 8.556, 0.186, 0.141], [-0.4, -0.933, 1.0, 0.186, 0.141], [-0.321, -0.983, 27.667, -0.725, 0.144], [-0.4, -0.956, 27.667, -0.097, 0.148], [-0.25, -0.938, 1.0, 0.121, None], [-0.4, -0.933, 1.0, 0.186, None], [-0.658, -0.931, -0.566, 0.052, None], [-0.483, -0.935, 1, 0.186, None], [-0.535, -0.922, -0.353, 0.186, 0.142], [-0.483, -0.935, 27.667, 0.186, 0.142], [-0.4, -0.933, 1.0, 0.186, 0.141]]]]"
1,1,"[1, 0, 2]","[[0, 'policymaker', 0, [[0.196, 0.05, 1.0], [0.093, 0.6, 0.368], [0.031, 0.95, 0.632], [0.086, 0.65, 0.242], [0.102, 0.35, 0.167], [0.0, 0.95, 0.316], [0.073, 0.95, 0.275], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-1.0, 1.143, 0.499], [-1.0, 1.033, 0.501], [-0.392, -0.938, 8.556, 0.186, 0.142], [-0.4, -0.933, 1.0, 0.186, 0.142], [-0.321, -0.983, 27.667, -0.725, 0.144], [-0.4, -0.956, 27.667, -0.097, 0.146], [-0.25, -0.938, 1.0, 0.121, None], [-0.4, -0.933, 1.0, 0.186, None], [-0.658, -0.931, -0.566, 0.052, None], [-0.483, -0.935, 1, 0.186, None], [-0.535, -0.922, -0.353, 0.186, 0.142], [-0.483, -0.935, 27.667, 0.186, 0.142], [-0.4, -0.933, 1.0, 0.186, 0.142]]], [1, 'policymaker', 0, [[0.196, 0.05, 1.0], [0.093, 0.6, 0.368], [0.031, 0.95, 0.632], [0.086, 0.65, 0.242], [0.102, 0.35, 0.167], [0.0, 0.95, 0.316], [0.073, 0.95, 0.275], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-1.0, 1.143, 0.499], [-1.0, 1.033, 0.501], [-0.392, -0.938, 8.556, 0.186, 0.142], [-0.4, -0.933, 1.0, 0.186, 0.142], [-0.321, -0.983, 27.667, -0.725, 0.144], [-0.4, -0.956, 27.667, -0.097, 0.146], [-0.25, -0.938, 1.0, 0.121, None], [-0.4, -0.933, 1.0, 0.186, None], [-0.658, -0.931, -0.566, 0.052, None], [-0.483, -0.935, 1, 0.186, None], [-0.535, -0.922, -0.353, 0.186, 0.142], [-0.483, -0.935, 27.667, 0.186, 0.142], [-0.4, -0.933, 1.0, 0.186, 0.142]]], [2, 'policyentrepreneur', 0, [[0.196, 0.05, 1.0], [0.093, 0.6, 0.368], [0.031, 0.95, 0.632], [0.086, 0.65, 0.242], [0.102, 0.35, 0.167], [0.0, 0.95, 0.316], [0.073, 0.95, 0.275], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-1.0, 1.143, 0.499], [-1.0, 1.033, 0.501], [-0.392, -0.938, 8.556, 0.186, 0.142], [-0.4, -0.933, 1.0, 0.186, 0.142], [-0.321, -0.983, 27.667, -0.725, 0.144], [-0.4, -0.956, 27.667, -0.097, 0.146], [-0.25, -0.938, 1.0, 0.121, None], [-0.4, -0.933, 1.0, 0.186, None], [-0.658, -0.931, -0.566, 0.052, None], [-0.483, -0.935, 1, 0.186, None], [-0.535, -0.922, -0.353, 0.186, 0.142], [-0.483, -0.935, 27.667, 0.186, 0.142], [-0.4, -0.933, 1.0, 0.186, 0.142]]], [3, 'policyentrepreneur', 0, [[0.196, 0.05, 1.0], [0.093, 0.6, 0.368], [0.031, 0.95, 0.632], [0.086, 0.65, 0.242], [0.102, 0.35, 0.167], [0.0, 0.95, 0.316], [0.073, 0.95, 0.275], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-1.0, 1.143, 0.499], [-1.0, 1.033, 0.501], [-0.392, -0.938, 8.556, 0.186, 0.142], [-0.4, -0.933, 1.0, 0.186, 0.142], [-0.321, -0.983, 27.667, -0.725, 0.144], [-0.4, -0.956, 27.667, -0.097, 0.146], [-0.25, -0.938, 1.0, 0.121, None], [-0.4, -0.933, 1.0, 0.186, None], [-0.658, -0.931, -0.566, 0.052, None], [-0.483, -0.935, 1, 0.186, None], [-0.535, -0.922, -0.353, 0.186, 0.142], [-0.483, -0.935, 27.667, 0.186, 0.142], [-0.4, -0.933, 1.0, 0.186, 0.142]]], [4, 'policyentrepreneur', 0, [[0.196, 0.05, 1.0], [0.093, 0.6, 0.368], [0.031, 0.95, 0.632], [0.086, 0.65, 0.242], [0.102, 0.35, 0.167], [0.0, 0.95, 0.316], [0.073, 0.95, 0.275], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-1.0, 1.143, 0.499], [-1.0, 1.033, 0.501], [-0.392, -0.938, 8.556, 0.186, 0.142], [-0.4, -0.933, 1.0, 0.186, 0.142], [-0.321, -0.983, 27.667, -0.725, 0.144], [-0.4, -0.956, 27.667, -0.097, 0.146], [-0.25, -0.938, 1.0, 0.121, None], [-0.4, -0.933, 1.0, 0.186, None], [-0.658, -0.931, -0.566, 0.052, None], [-0.483, -0.935, 1, 0.186, None], [-0.535, -0.922, -0.353, 0.186, 0.142], [-0.483, -0.935, 27.667, 0.186, 0.142], [-0.4, -0.933, 1.0, 0.186, 0.142]]], [5, 'externalparty', 0, [[0.196, 0.05, 1.0], [0.093, 0.6, 0.368], [0.031, 0.95, 0.632], [0.086, 0.65, 0.242], [0.102, 0.35, 0.167], [0.0, 0.95, 0.316], [0.073, 0.95, 0.275], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-1.0, 1.143, 0.499], [-1.0, 1.033, 0.501], [-0.392, -0.938, 8.556, 0.186, 0.142], [-0.4, -0.933, 1.0, 0.186, 0.142], [-0.321, -0.983, 27.667, -0.725, 0.144], [-0.4, -0.956, 27.667, -0.097, 0.146], [-0.25, -0.938, 1.0, 0.121, None], [-0.4, -0.933, 1.0, 0.186, None], [-0.658, -0.931, -0.566, 0.052, None], [-0.483, -0.935, 1, 0.186, None], [-0.535, -0.922, -0.353, 0.186, 0.142], [-0.483, -0.935, 27.667, 0.186, 0.142], [-0.4, -0.933, 1.0, 0.186, 0.142]]], [6, 'policymaker', 1, [[0.196, 0.05, 1.0], [0.093, 0.8, 0.611], [0.031, 0.5, 0.389], [0.086, 0.0, 0.19], [0.102, 0.0, 0.194], [0.0, 0.95, 0.349], [0.073, 0.85, 0.266], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-1.0, 1.143, 0.499], [-1.0, 1.033, 0.501], [-0.392, -0.938, 8.556, 0.186, 0.141], [-0.4, -0.933, 1.0, 0.186, 0.141], [-0.321, -0.983, 27.667, -0.725, 0.144], [-0.4, -0.956, 27.667, -0.097, 0.148], [-0.25, -0.938, 1.0, 0.121, None], [-0.4, -0.933, 1.0, 0.186, None], [-0.658, -0.931, -0.566, 0.052, None], [-0.483, -0.935, 1, 0.186, None], [-0.535, -0.922, -0.353, 0.186, 0.142], [-0.483, -0.935, 27.667, 0.186, 0.142], [-0.4, -0.933, 1.0, 0.186, 0.141]]], [7, 'policyentrepreneur', 1, [[0.196, 0.05, 1.0], [0.093, 0.8, 0.611], [0.031, 0.5, 0.389], [0.086, 0.0, 0.19], [0.102, 0.0, 0.194], [0.0, 0.95, 0.349], [0.073, 0.85, 0.266], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-1.0, 1.143, 0.499], [-1.0, 1.033, 0.501], [-0.392, -0.938, 8.556, 0.186, 0.141], [-0.4, -0.933, 1.0, 0.186, 0.141], [-0.321, -0.983, 27.667, -0.725, 0.144], [-0.4, -0.956, 27.667, -0.097, 0.148], [-0.25, -0.938, 1.0, 0.121, None], [-0.4, -0.933, 1.0, 0.186, None], [-0.658, -0.931, -0.566, 0.052, None], [-0.483, -0.935, 1, 0.186, None], [-0.535, -0.922, -0.353, 0.186, 0.142], [-0.483, -0.935, 27.667, 0.186, 0.142], [-0.4, -0.933, 1.0, 0.186, 0.141]]], [8, 'policyentrepreneur', 1, [[0.196, 0.05, 1.0], [0.093, 0.8, 0.611], [0.031, 0.5, 0.389], [0.086, 0.0, 0.19], [0.102, 0.0, 0.194], [0.0, 0.95, 0.349], [0.073, 0.85, 0.266], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-1.0, 1.143, 0.499], [-1.0, 1.033, 0.501], [-0.392, -0.938, 8.556, 0.186, 0.141], [-0.4, -0.933, 1.0, 0.186, 0.141], [-0.321, -0.983, 27.667, -0.725, 0.144], [-0.4, -0.956, 27.667, -0.097, 0.148], [-0.25, -0.938, 1.0, 0.121, None], [-0.4, -0.933, 1.0, 0.186, None], [-0.658, -0.931, -0.566, 0.052, None], [-0.483, -0.935, 1, 0.186, None], [-0.535, -0.922, -0.353, 0.186, 0.142], [-0.483, -0.935, 27.667, 0.186, 0.142], [-0.4, -0.933, 1.0, 0.186, 0.141]]], [9, 'externalparty', 1, [[0.196, 0.05, 1.0], [0.093, 0.8, 0.611], [0.031, 0.5, 0.389], [0.086, 0.0, 0.19], [0.102, 0.0, 0.194], [0.0, 0.95, 0.349], [0.073, 0.85, 0.266], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-1.0, 1.143, 0.499], [-1.0, 1.033, 0.501], [-0.392, -0.938, 8.556, 0.186, 0.141], [-0.4, -0.933, 1.0, 0.186, 0.141], [-0.321, -0.983, 27.667, -0.725, 0.144], [-0.4, -0.956, 27.667, -0.097, 0.148], [-0.25, -0.938, 1.0, 0.121, None], [-0.4, -0.933, 1.0, 0.186, None], [-0.658, -0.931, -0.566, 0.052, None], [-0.483, -0.935, 1, 0.186, None], [-0.535, -0.922, -0.353, 0.186, 0.142], [-0.483, -0.935, 27.667, 0.186, 0.142], [-0.4, -0.933, 1.0, 0.186, 0.141]]]]"
