,step,AS_PF,agent_attributes
0,0,"[None, None, None]","[[0, 'policymaker', 0, [[0.169, 0.05, 1.0], [0.27, 0.6, 0.273], [0.01, 0.95, 0.727], [0.325, 0.65, 0.176], [0.181, 0.35, 0.132], [0.01, 0.95, 0.356], [0.009, 0.95, 0.337], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-1.0, -0.429, 0.5], [-1.0, -0.286, 0.5], [-0.472, -1.0, 1, -0.45, 0.142], [-0.377, -1.0, 1, -0.547, 0.144], [-0.461, -1.0, 4.875, -0.628, 0.14], [-0.354, -1.0, 2.615, 0.658, 0.143], [-0.584, -1.0, -0.747, -0.28, None], [-0.377, -1.0, 1, -0.547, None], [-0.377, -1.0, 1, -0.547, None], [-0.377, -1.0, 1, -0.547, None], [-0.422, -1.0, 0.516, -0.518, 0.143], [-0.377, -1.0, 1, -0.547, 0.144], [-0.377, -1.0, 1, -0.547, 0.144]]], [1, 'policymaker', 0, [[0.169, 0.05, 1.0], [0.27, 0.6, 0.273], [0.01, 0.95, 0.727], [0.325, 0.65, 0.176], [0.181, 0.35, 0.132], [0.01, 0.95, 0.356], [0.009, 0.95, 0.337], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-1.0, -0.429, 0.5], [-1.0, -0.286, 0.5], [-0.472, -1.0, 1, -0.45, 0.142], [-0.377, -1.0, 1, -0.547, 0.144], [-0.461, -1.0, 4.875, -0.628, 0.14], [-0.354, -1.0, 2.615, 0.658, 0.143], [-0.584, -1.0, -0.747, -0.28, None], [-0.377, -1.0, 1, -0.547, None], [-0.377, -1.0, 1, -0.547, None], [-0.377, -1.0, 1, -0.547, None], [-0.422, -1.0, 0.516, -0.518, 0.143], [-0.377, -1.0, 1, -0.547, 0.144], [-0.377, -1.0, 1, -0.547, 0.144]]], [2, 'policyentrepreneur', 0, [[0.169, 0.05, 1.0], [0.27, 0.6, 0.273], [0.01, 0.95, 0.727], [0.325, 0.65, 0.176], [0.181, 0.35, 0.132], [0.01, 0.95, 0.356], [0.009, 0.95, 0.337], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-1.0, -0.429, 0.5], [-1.0, -0.286, 0.5], [-0.472, -1.0, 1, -0.45, 0.142], [-0.377, -1.0, 1, -0.547, 0.144], [-0.461, -1.0, 4.875, -0.628, 0.14], [-0.354, -1.0, 2.615, 0.658, 0.143], [-0.584, -1.0, -0.747, -0.28, None], [-0.377, -1.0, 1, -0.547, None], [-0.377, -1.0, 1, -0.547, None], [-0.377, -1.0, 1, -0.547, None], [-0.422, -1.0, 0.516, -0.518, 0.143], [-0.377, -1.0, 1, -0.547, 0.144], [-0.377, -1.0, 1, -0.547, 0.144]]], [3, 'policyentrepreneur', 0, [[0.169, 0.05, 1.0], [0.27, 0.6, 0.273], [0.01, 0.95, 0.727], [0.325, 0.65, 0.176], [0.181, 0.35, 0.132], [0.01, 0.95, 0.356], [0.009, 0.95, 0.337], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-1.0, -0.429, 0.5], [-1.0, -0.286, 0.5], [-0.472, -1.0, 1, -0.45, 0.142], [-0.377, -1.0, 1, -0.547, 0.144], [-0.461, -1.0, 4.875, -0.628, 0.14], [-0.354, -1.0, 2.615, 0.658, 0.143], [-0.584, -1.0, -0.747, -0.28, None], [-0.377, -1.0, 1, -0.547, None], [-0.377, -1.0, 1, -0.547, None], [-0.377, -1.0, 1, -0.547, None], [-0.422, -1.0, 0.516, -0.518, 0.143], [-0.377, -1.0, 1, -0.547, 0.144], [-0.377, -1.0, 1, -0.547, 0.144]]], [4, 'policyentrepreneur', 0, [[0.169, 0.05, 1.0], [0.27, 0.6, 0.273], [0.01, 0.95, 0.727], [0.325, 0.65, 0.176], [0.181, 0.35, 0.132], [0.01, 0.95, 0.356], [0.009, 0.95, 0.337], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-1.0, -0.429, 0.5], [-1.0, -0.286, 0.5], [-0.472, -1.0, 1, -0.45, 0.142], [-0.377, -1.0, 1, -0.547, 0.144], [-0.461, -1.0, 4.875, -0.628, 0.14], [-0.354, -1.0, 2.615, 0.658, 0.143], [-0.584, -1.0, -0.747, -0.28, None], [-0.377, -1.0, 1, -0.547, None], [-0.377, -1.0, 1, -0.547, None], [-0.377, -1.0, 1, -0.547, None], [-0.422, -1.0, 0.516, -0.518, 0.143], [-0.377, -1.0, 1, -0.547, 0.144], [-0.377, -1.0, 1, -0.547, 0.144]]], [5, 'externalparty', 0, [[0.169, 0.05, 1.0], [0.27, 0.6, 0.273], [0.01, 0.95, 0.727], [0.325, 0.65, 0.176], [0.181, 0.35, 0.132], [0.01, 0.95, 0.356], [0.009, 0.95, 0.337], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-1.0, -0.429, 0.5], [-1.0, -0.286, 0.5], [-0.472, -1.0, 1, -0.45, 0.142], [-0.377, -1.0, 1, -0.547, 0.144], [-0.461, -1.0, 4.875, -0.628, 0.14], [-0.354, -1.0, 2.615, 0.658, 0.143], [-0.584, -1.0, -0.747, -0.28, None], [-0.377, -1.0, 1, -0.547, None], [-0.377, -1.0, 1, -0.547, None], [-0.377, -1.0, 1, -0.547, None], [-0.422, -1.0, 0.516, -0.518, 0.143], [-0.377, -1.0, 1, -0.547, 0.144], [-0.377, -1.0, 1, -0.547, 0.144]]], [6, 'policymaker', 1, [[0.169, 0.05, 1.0], [0.27, 0.8, 0.531], [0.01, 0.5, 0.469], [0.325, 0.0, 0.214], [0.181, 0.0, 0.175], [0.01, 0.95, 0.333], [0.009, 0.85, 0.278], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-1.0, -0.429, 0.5], [-1.0, -0.286, 0.5], [-0.472, -1.0, 1, -0.45, 0.145], [-0.377, -1.0, 1, -0.547, 0.143], [-0.461, -1.0, 4.875, -0.628, 0.142], [-0.354, -1.0, 2.615, 0.658, 0.14], [-0.584, -1.0, -0.747, -0.28, None], [-0.377, -1.0, 1, -0.547, None], [-0.377, -1.0, 1, -0.547, None], [-0.377, -1.0, 1, -0.547, None], [-0.422, -1.0, 0.516, -0.518, 0.144], [-0.377, -1.0, 1, -0.547, 0.143], [-0.377, -1.0, 1, -0.547, 0.143]]], [7, 'policyentrepreneur', 1, [[0.169, 0.05, 1.0], [0.27, 0.8, 0.531], [0.01, 0.5, 0.469], [0.325, 0.0, 0.214], [0.181, 0.0, 0.175], [0.01, 0.95, 0.333], [0.009, 0.85, 0.278], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-1.0, -0.429, 0.5], [-1.0, -0.286, 0.5], [-0.472, -1.0, 1, -0.45, 0.145], [-0.377, -1.0, 1, -0.547, 0.143], [-0.461, -1.0, 4.875, -0.628, 0.142], [-0.354, -1.0, 2.615, 0.658, 0.14], [-0.584, -1.0, -0.747, -0.28, None], [-0.377, -1.0, 1, -0.547, None], [-0.377, -1.0, 1, -0.547, None], [-0.377, -1.0, 1, -0.547, None], [-0.422, -1.0, 0.516, -0.518, 0.144], [-0.377, -1.0, 1, -0.547, 0.143], [-0.377, -1.0, 1, -0.547, 0.143]]], [8, 'policyentrepreneur', 1, [[0.169, 0.05, 1.0], [0.27, 0.8, 0.531], [0.01, 0.5, 0.469], [0.325, 0.0, 0.214], [0.181, 0.0, 0.175], [0.01, 0.95, 0.333], [0.009, 0.85, 0.278], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-1.0, -0.429, 0.5], [-1.0, -0.286, 0.5], [-0.472, -1.0, 1, -0.45, 0.145], [-0.377, -1.0, 1, -0.547, 0.143], [-0.461, -1.0, 4.875, -0.628, 0.142], [-0.354, -1.0, 2.615, 0.658, 0.14], [-0.584, -1.0, -0.747, -0.28, None], [-0.377, -1.0, 1, -0.547, None], [-0.377, -1.0, 1, -0.547, None], [-0.377, -1.0, 1, -0.547, None], [-0.422, -1.0, 0.516, -0.518, 0.144], [-0.377, -1.0, 1, -0.547, 0.143], [-0.377, -1.0, 1, -0.547, 0.143]]], [9, 'externalparty', 1, [[0.169, 0.05, 1.0], [0.27, 0.8, 0.531], [0.01, 0.5, 0.469], [0.325, 0.0, 0.214], [0.181, 0.0, 0.175], [0.01, 0.95, 0.333], [0.009, 0.85, 0.278], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-1.0, -0.429, 0.5], [-1.0, -0.286, 0.5], [-0.472, -1.0, 1, -0.45, 0.145], [-0.377, -1.0, 1, -0.547, 0.143], [-0.461, -1.0, 4.875, -0.628, 0.142], [-0.354, -1.0, 2.615, 0.658, 0.14], [-0.584, -1.0, -0.747, -0.28, None], [-0.377, -1.0, 1, -0.547, None], [-0.377, -1.0, 1, -0.547, None], [-0.377, -1.0, 1, -0.547, None], [-0.422, -1.0, 0.516, -0.518, 0.144], [-0.377, -1.0, 1, -0.547, 0.143], [-0.377, -1.0, 1, -0.547, 0.143]]]]"
1,1,"[1, 0, 3]","[[0, 'policymaker', 0, [[0.169, 0.05, 1.0], [0.27, 0.6, 0.273], [0.01, 0.95, 0.727], [0.325, 0.65, 0.176], [0.181, 0.35, 0.132], [0.01, 0.95, 0.356], [0.009, 0.95, 0.337], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-1.0, -0.429, 0.5], [-1.0, -0.286, 0.5], [-0.472, -1.0, 1, -0.45, 0.142], [-0.377, -1.0, 1, -0.547, 0.144], [-0.461, -1.0, 4.875, -0.628, 0.14], [-0.354, -1.0, 2.615, 0.658, 0.143], [-0.584, -1.0, -0.747, -0.28, None], [-0.377, -1.0, 1, -0.547, None], [-0.377, -1.0, 1, -0.547, None], [-0.377, -1.0, 1, -0.547, None], [-0.422, -1.0, 0.516, -0.518, 0.143], [-0.377, -1.0, 1, -0.547, 0.144], [-0.377, -1.0, 1, -0.547, 0.144]]], [1, 'policymaker', 0, [[0.169, 0.05, 1.0], [0.27, 0.6, 0.273], [0.01, 0.95, 0.727], [0.325, 0.65, 0.176], [0.181, 0.35, 0.132], [0.01, 0.95, 0.356], [0.009, 0.95, 0.337], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-1.0, -0.429, 0.5], [-1.0, -0.286, 0.5], [-0.472, -1.0, 1, -0.45, 0.142], [-0.377, -1.0, 1, -0.547, 0.144], [-0.461, -1.0, 4.875, -0.628, 0.14], [-0.354, -1.0, 2.615, 0.658, 0.143], [-0.584, -1.0, -0.747, -0.28, None], [-0.377, -1.0, 1, -0.547, None], [-0.377, -1.0, 1, -0.547, None], [-0.377, -1.0, 1, -0.547, None], [-0.422, -1.0, 0.516, -0.518, 0.143], [-0.377, -1.0, 1, -0.547, 0.144], [-0.377, -1.0, 1, -0.547, 0.144]]], [2, 'policyentrepreneur', 0, [[0.169, 0.05, 1.0], [0.27, 0.6, 0.273], [0.01, 0.95, 0.727], [0.325, 0.65, 0.176], [0.181, 0.35, 0.132], [0.01, 0.95, 0.356], [0.009, 0.95, 0.337], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-1.0, -0.429, 0.5], [-1.0, -0.286, 0.5], [-0.472, -1.0, 1, -0.45, 0.142], [-0.377, -1.0, 1, -0.547, 0.144], [-0.461, -1.0, 4.875, -0.628, 0.14], [-0.354, -1.0, 2.615, 0.658, 0.143], [-0.584, -1.0, -0.747, -0.28, None], [-0.377, -1.0, 1, -0.547, None], [-0.377, -1.0, 1, -0.547, None], [-0.377, -1.0, 1, -0.547, None], [-0.422, -1.0, 0.516, -0.518, 0.143], [-0.377, -1.0, 1, -0.547, 0.144], [-0.377, -1.0, 1, -0.547, 0.144]]], [3, 'policyentrepreneur', 0, [[0.169, 0.05, 1.0], [0.27, 0.6, 0.273], [0.01, 0.95, 0.727], [0.325, 0.65, 0.176], [0.181, 0.35, 0.132], [0.01, 0.95, 0.356], [0.009, 0.95, 0.337], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-1.0, -0.429, 0.5], [-1.0, -0.286, 0.5], [-0.472, -1.0, 1, -0.45, 0.142], [-0.377, -1.0, 1, -0.547, 0.144], [-0.461, -1.0, 4.875, -0.628, 0.14], [-0.354, -1.0, 2.615, 0.658, 0.143], [-0.584, -1.0, -0.747, -0.28, None], [-0.377, -1.0, 1, -0.547, None], [-0.377, -1.0, 1, -0.547, None], [-0.377, -1.0, 1, -0.547, None], [-0.422, -1.0, 0.516, -0.518, 0.143], [-0.377, -1.0, 1, -0.547, 0.144], [-0.377, -1.0, 1, -0.547, 0.144]]], [4, 'policyentrepreneur', 0, [[0.169, 0.05, 1.0], [0.27, 0.6, 0.273], [0.01, 0.95, 0.727], [0.325, 0.65, 0.176], [0.181, 0.35, 0.132], [0.01, 0.95, 0.356], [0.009, 0.95, 0.337], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-1.0, -0.429, 0.5], [-1.0, -0.286, 0.5], [-0.472, -1.0, 1, -0.45, 0.142], [-0.377, -1.0, 1, -0.547, 0.144], [-0.461, -1.0, 4.875, -0.628, 0.14], [-0.354, -1.0, 2.615, 0.658, 0.143], [-0.584, -1.0, -0.747, -0.28, None], [-0.377, -1.0, 1, -0.547, None], [-0.377, -1.0, 1, -0.547, None], [-0.377, -1.0, 1, -0.547, None], [-0.422, -1.0, 0.516, -0.518, 0.143], [-0.377, -1.0, 1, -0.547, 0.144], [-0.377, -1.0, 1, -0.547, 0.144]]], [5, 'externalparty', 0, [[0.169, 0.05, 1.0], [0.27, 0.6, 0.273], [0.01, 0.95, 0.727], [0.325, 0.65, 0.176], [0.181, 0.35, 0.132], [0.01, 0.95, 0.356], [0.009, 0.95, 0.337], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-1.0, -0.429, 0.5], [-1.0, -0.286, 0.5], [-0.472, -1.0, 1, -0.45, 0.142], [-0.377, -1.0, 1, -0.547, 0.144], [-0.461, -1.0, 4.875, -0.628, 0.14], [-0.354, -1.0, 2.615, 0.658, 0.143], [-0.584, -1.0, -0.747, -0.28, None], [-0.377, -1.0, 1, -0.547, None], [-0.377, -1.0, 1, -0.547, None], [-0.377, -1.0, 1, -0.547, None], [-0.422, -1.0, 0.516, -0.518, 0.143], [-0.377, -1.0, 1, -0.547, 0.144], [-0.377, -1.0, 1, -0.547, 0.144]]], [6, 'policymaker', 1, [[0.169, 0.05, 1.0], [0.27, 0.8, 0.531], [0.01, 0.5, 0.469], [0.325, 0.0, 0.214], [0.181, 0.0, 0.175], [0.01, 0.95, 0.333], [0.009, 0.85, 0.278], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-1.0, -0.429, 0.5], [-1.0, -0.286, 0.5], [-0.472, -1.0, 1, -0.45, 0.145], [-0.377, -1.0, 1, -0.547, 0.143], [-0.461, -1.0, 4.875, -0.628, 0.142], [-0.354, -1.0, 2.615, 0.658, 0.14], [-0.584, -1.0, -0.747, -0.28, None], [-0.377, -1.0, 1, -0.547, None], [-0.377, -1.0, 1, -0.547, None], [-0.377, -1.0, 1, -0.547, None], [-0.422, -1.0, 0.516, -0.518, 0.144], [-0.377, -1.0, 1, -0.547, 0.143], [-0.377, -1.0, 1, -0.547, 0.143]]], [7, 'policyentrepreneur', 1, [[0.169, 0.05, 1.0], [0.27, 0.8, 0.531], [0.01, 0.5, 0.469], [0.325, 0.0, 0.214], [0.181, 0.0, 0.175], [0.01, 0.95, 0.333], [0.009, 0.85, 0.278], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-1.0, -0.429, 0.5], [-1.0, -0.286, 0.5], [-0.472, -1.0, 1, -0.45, 0.145], [-0.377, -1.0, 1, -0.547, 0.143], [-0.461, -1.0, 4.875, -0.628, 0.142], [-0.354, -1.0, 2.615, 0.658, 0.14], [-0.584, -1.0, -0.747, -0.28, None], [-0.377, -1.0, 1, -0.547, None], [-0.377, -1.0, 1, -0.547, None], [-0.377, -1.0, 1, -0.547, None], [-0.422, -1.0, 0.516, -0.518, 0.144], [-0.377, -1.0, 1, -0.547, 0.143], [-0.377, -1.0, 1, -0.547, 0.143]]], [8, 'policyentrepreneur', 1, [[0.169, 0.05, 1.0], [0.27, 0.8, 0.531], [0.01, 0.5, 0.469], [0.325, 0.0, 0.214], [0.181, 0.0, 0.175], [0.01, 0.95, 0.333], [0.009, 0.85, 0.278], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-1.0, -0.429, 0.5], [-1.0, -0.286, 0.5], [-0.472, -1.0, 1, -0.45, 0.145], [-0.377, -1.0, 1, -0.547, 0.143], [-0.461, -1.0, 4.875, -0.628, 0.142], [-0.354, -1.0, 2.615, 0.658, 0.14], [-0.584, -1.0, -0.747, -0.28, None], [-0.377, -1.0, 1, -0.547, None], [-0.377, -1.0, 1, -0.547, None], [-0.377, -1.0, 1, -0.547, None], [-0.422, -1.0, 0.516, -0.518, 0.144], [-0.377, -1.0, 1, -0.547, 0.143], [-0.377, -1.0, 1, -0.547, 0.143]]], [9, 'externalparty', 1, [[0.169, 0.05, 1.0], [0.27, 0.8, 0.531], [0.01, 0.5, 0.469], [0.325, 0.0, 0.214], [0.181, 0.0, 0.175], [0.01, 0.95, 0.333], [0.009, 0.85, 0.278], [-0.2], [0.2], [0.9], [0.9], [0.4], [0.2], [-0.75], [-0.75], [0.2], [0.2]], [[-1.0, -0.429, 0.5], [-1.0, -0.286, 0.5], [-0.472, -1.0, 1, -0.45, 0.145], [-0.377, -1.0, 1, -0.547, 0.143], [-0.461, -1.0, 4.875, -0.628, 0.142], [-0.354, -1.0, 2.615, 0.658, 0.14], [-0.584, -1.0, -0.747, -0.28, None], [-0.377, -1.0, 1, -0.547, None], [-0.377, -1.0, 1, -0.547, None], [-0.377, -1.0, 1, -0.547, None], [-0.422, -1.0, 0.516, -0.518, 0.144], [-0.377, -1.0, 1, -0.547, 0.143], [-0.377, -1.0, 1, -0.547, 0.143]]]]"
